,s2token_15,x,y,z,day,month,hour_y,street_y,road_type,jam_level,speed_decrease_%,Freq
11795,2e69ef12c,0.9953431840337491,-0.06541050836934283,-0.07080544747702976,26,11,19,N6 RE Martadinata,6.0,4.0,53.85139740967963,222.0
11796,2e68e6eec,0.5842516413778884,0.5909590709155165,-0.5562529964412891,26,11,9,Ciumbuleuit,2.0,4.0,49.385964912280706,32.0
11797,2e68e87ec,0.5485642013198201,0.5783473779880551,-0.6038142325290864,25,11,3,Pelajar Pejuang 45,2.0,3.0,36.27353815659068,4950.0
11798,2e698ec74,0.9747284923992879,0.21556237500240313,0.0586278823456429,23,11,18,Karangsatria Raya,2.0,4.0,77.17872968980798,132.0
11799,2e69ec634,0.9953090486856472,0.04627902204909269,-0.08495969469490525,27,11,18,,,,,
11800,2e69ebd6c,0.9912080448319479,0.008041087999660848,-0.13206798538710587,26,11,16,,,,,
11801,2e6984dfc,0.9440601830920232,0.32947190219644923,0.01409384132552391,24,11,14,,,,,
11802,2e698ef74,0.9738263113060692,0.22442866787353435,0.03597344082132789,26,11,17,,,,,
11803,2e69910f4,0.9729295444305929,0.2242219983751652,-0.055969607991540125,26,11,12,,,,,
11804,2e68e8114,0.5291955034563289,0.5885586018856949,-0.611188098107251,23,11,5,N11 Soekarno-Hatta,6.0,4.0,32.94255568581477,12.0
11805,2e698d86c,0.9883371890558184,0.15210437779786887,-0.007338868030341788,28,11,11,Jalan Jatiasih,2.0,2.0,13.881748071979427,36.0
11806,2e68e6234,0.5671589536153675,0.5702848109638307,-0.5942271920047663,25,11,13,Jenderal Sudirman,7.0,4.0,17.76649746192893,35.0
11807,2e69c48c4,0.9596094872006643,-0.04886445315995072,-0.27705937502971645,28,11,13,N9 Raden KH Abdullah bin Nuh,6.0,3.0,16.851168511685128,37.0
11808,2e68e6f4c,0.5835700710834634,0.5833237840388906,-0.5649595871477809,28,11,21,,,,,
11809,2e698d664,0.9920504451547949,0.12580242020365762,-0.0031089128446512783,25,11,16,,,,,
11810,2e68e81a4,0.5257939661487033,0.5917841368081462,-0.6110091984445516,26,11,17,N11 Soekarno-Hatta,6.0,3.0,14.737793851717909,32.0
11811,2e69e884c,0.9877367959676534,-0.08248404636928915,-0.13256094442219124,26,11,17,Permata,7.0,3.0,21.11436950146628,44.0
11812,2e69eca6c,0.9924759655280582,0.08143677221274041,-0.09143035590392806,27,11,18,,,,,
11813,2e69eb8f4,0.9939674686963251,0.037403505139756224,-0.10310018902349358,29,11,5,,,,,
11814,2e698ef0c,0.9737336442734488,0.22440731176675702,0.03852464711799994,28,11,10,Nusantara,2.0,4.0,72.28490832157969,584.0
11815,2e698b84c,0.9852425800346623,0.15162811971014042,0.07941014922419898,27,11,10,,,,,
11816,2e68e6ca4,0.596603039211432,0.5963512517970471,-0.5370567922331656,27,11,17,Dr Setiabudi,7.0,3.0,17.3228346456693,33.0
11817,2e698d7b4,0.9908881725446357,0.1345800153731469,-0.005371124027224161,28,11,13,,,,,
11818,2e68e892c,0.5518485372542689,0.5614977359933288,-0.6165902078404181,23,11,11,Mohammad Toha,7.0,3.0,26.51869158878505,104.0
11819,2e68e7c1c,0.54675664490591,0.5973358874621135,-0.5867256674128735,24,11,17,Jenderal Ahmad Yani,7.0,4.0,64.33463796477496,74.0
11820,2e69eb8f4,0.9939674686963251,0.037403505139756224,-0.10310018902349358,29,11,17,,,,,
11821,2e69901a4,0.9634312499818867,0.2674671169121593,-0.016173061832459958,24,11,17,Jalan Jawa,2.0,3.0,82.52577319587628,102.0
11822,2e6992af4,0.9939471800519789,0.1081976783300276,-0.019033277981235466,28,11,13,Hankam Raya,2.0,3.0,57.60495526496903,63.0
11823,2e69eca34,0.9931571067555435,0.07854303083853305,-0.08642889336127883,28,11,14,,,,,
11824,2e698bb1c,0.9819894264439528,0.1570674251335149,0.10500757265171194,27,11,7,,,,,
11825,2e68e68ac,0.5842156272892501,0.5805231283983766,-0.5671728116064715,28,11,16,Sirnamanah,2.0,2.0,27.063701470033923,95.0
11826,2e69c8bbc,0.9364169251864514,0.01864838470566133,-0.350393464511286,27,11,15,N9 Jalan Raya Tajur,6.0,3.0,42.75261324041812,36.0
11827,2e699a6b4,0.9513919574020955,0.30081819631850354,-0.06604359283300226,28,11,16,,,,,
11828,2e68e665c,0.5833525358288282,0.5728441981920623,-0.5758032159859556,27,11,19,Dr Djundjunan,6.0,2.0,14.340101522842637,41.0
11829,2e698b944,0.9827218329635348,0.163140353531482,0.08742439056930129,29,11,11,Pejuang,2.0,3.0,55.762081784386616,44.0
11830,2e698b934,0.9824446325707996,0.1660757958066392,0.0849786677938523,27,11,21,Pejuang,2.0,3.0,62.571756601607355,58.0
11831,2e699a16c,0.9508810034308441,0.30065663908561147,-0.073694658477364,26,11,19,,,,,
11832,2e698dd5c,0.9814385689195689,0.18984618106014248,0.027143378087264292,23,11,18,,,,,
11833,2e699ae14,0.9456720745528799,0.32377984052673137,-0.0295117312155151,24,11,15,Flyover Cibarusah,4.0,4.0,82.26923076923077,70.0
11834,2e698bd14,0.9773804766653098,0.1830812451002778,0.10587096639789269,28,11,9,,,,,
11835,2e68e81d4,0.5216868466974479,0.5977683357457935,-0.6087001320540172,23,11,14,N11 Soekarno-Hatta,6.0,2.0,40.999099909991,114.0
11836,2e68e6204,0.56553329255651,0.5652946176652965,-0.6005115238268448,28,11,1,Astana Anyar,2.0,3.0,29.461756373937682,68.0
11837,2e69f2b2c,0.9953342416901187,0.09647489717679665,-0.0015302071372859263,28,11,14,,,,,
11838,2e68e7c44,0.5491648992698825,0.5928821154112486,-0.5889895675098011,27,11,17,Jenderal Ahmad Yani,1.0,4.0,50.047483380816715,120.0
11839,2e69c4f1c,0.956537600135316,-0.05153666873907981,-0.2870187995631098,24,11,3,,,,,
11840,2e68e67f4,0.5936697257123429,0.5659682718826927,-0.5720456030726484,28,11,16,Sukaraja,1.0,4.0,73.5781990521327,105.0
11841,2e69c4c6c,0.9558018507694434,-0.07130916166486162,-0.2852329320544199,28,11,11,,,,,
11842,2e699b92c,0.9310404603024488,0.3592698294077262,-0.06394412371084147,24,11,23,Orange County Blvd,2.0,4.0,80.48683160415003,39.0
11843,2e6984c8c,0.9381562146409789,0.34618328527472647,0.004477714473596802,26,11,15,,,,,
11844,2e68e8114,0.5291955034563289,0.5885586018856949,-0.611188098107251,27,11,14,N11 Soekarno-Hatta,6.0,4.0,32.94255568581477,12.0
11845,2e698ddcc,0.9833462572043368,0.18119558915384726,0.01408179368590755,28,11,0,,,,,
11846,2e68e86b4,0.5331957956053823,0.5825205541193159,-0.6134916850107005,27,11,17,N11 Soekarno-Hatta,6.0,4.0,27.123695976155,68.0
11847,2e68e8c3c,0.5564394844275594,0.5496597192707666,-0.6230965360047943,25,11,18,Cibaduyut Raya,2.0,3.0,39.94252873563218,102.0
11848,2e68e8c7c,0.5618724804470452,0.5484946535227814,-0.6192357634804443,27,11,9,KH Wahid Hasyim,7.0,4.0,61.14551083591332,70.0
11849,2e698ecb4,0.9732718016640385,0.21825638774579453,0.07145732498347525,24,11,17,,,,,
11850,2e6999e4c,0.9522130057092258,0.28874892467836977,-0.09957133249729543,29,11,17,,,,,
11851,2e698b8c4,0.9835509275391063,0.1632779904269216,0.07725199530827498,28,11,13,N1 Jalan Raya Bekasi,6.0,3.0,69.30141942666295,72.0
11852,2e68e6254,0.5638673537537051,0.5737267042666345,-0.5940465269506586,28,11,15,Jalan ABC,2.0,4.0,76.77419354838709,43.0
11853,2e69e93ac,0.9934275428718377,-0.030043141652109216,-0.11044965687268828,28,11,14,Sawangan Raya,4.0,3.0,14.682002706359945,68.0
11854,2e698d7f4,0.9896431276557092,0.14334649233701577,-0.007633021583855427,28,11,17,,,,,
11855,2e68e6d14,0.5869589299220295,0.6043354867634123,-0.5387558204077385,28,11,19,Pagermaneuh,2.0,1.0,22.099447513812144,66.0
11856,2e68e67ec,0.5920385647887547,0.5677666343913792,-0.5719540074820328,28,11,16,Jalan Gunung Batu,1.0,3.0,44.56762749445676,48.0
11857,2e69eec1c,0.9965273890273714,-0.024254182995631438,-0.07965486504604918,23,11,9,Krukut Raya,2.0,4.0,54.63035019455253,105.0
11858,2e69c8e6c,0.9288781512970634,0.029466789288176344,-0.3692114412799202,26,11,11,,,,,
11859,2e69e93a4,0.9935226961001622,-0.027113319235756727,-0.11035180222309246,28,11,18,Sawangan Raya,7.0,3.0,18.581341557440247,105.0
11860,2e69ec804,0.9941162281654471,0.052104000566307436,-0.09496366685786296,28,11,17,Jalan Raya Bogor,6.0,4.0,31.237322515212973,80.0
11861,2e698e8bc,0.9770503570232405,0.21003202296018125,0.03548449199315657,23,11,20,,,,,
11862,2e6992a6c,0.993339531596336,0.11406796905514133,-0.01628107501386252,25,11,10,,,,,
11863,2e69e9274,0.9926734409813928,-0.04174646161599625,-0.11338726785977886,25,11,8,Muhtar Raya,7.0,3.0,20.278330019880723,37.0
11864,2e698becc,0.9819420007346465,0.16897377693024962,0.08507508391512533,25,11,17,Pejuang,2.0,4.0,86.18387262455059,50.0
11865,2e698c23c,0.9818015336816777,0.18390938996559938,0.04736121559658747,29,11,14,,,,,
11866,2e69e8eb4,0.9901029908633004,-0.06506614101471493,-0.12434815952397649,24,11,15,,,,,
11867,2e68e6c54,0.5884905447372554,0.5987804374141131,-0.5432686872303718,26,11,8,Ciumbuleuit,2.0,3.0,75.61858780929391,66.0
11868,2e68e8f1c,0.5468876595910045,0.5597539680459915,-0.6225667699482847,28,11,20,Mohammad Toha,4.0,3.0,64.60819927348209,8.0
11869,2e698c1cc,0.9805748231777918,0.186677648035657,0.060203586884152976,28,11,18,,,,,
11870,2e69c4894,0.9604850491721335,-0.046069540219259346,-0.2744923820086638,27,11,14,N9 Raden KH Abdullah bin Nuh,6.0,4.0,45.79055441478439,140.0
11871,2e69eba14,0.9916270009384036,0.04610781736738552,-0.12062321579000862,25,11,0,N8 Jalan Raya Bogor,6.0,3.0,52.0066334991708,240.0
11872,2e68e8924,0.5529598250772725,0.5626284549397956,-0.6145605369225806,27,11,16,Mohammad Toha,7.0,3.0,21.597633136094675,23.0
11873,2e698ef7c,0.9739126348012633,0.22444856204440208,0.0334218905907692,28,11,10,,,,,
11874,2e69eb78c,0.993358332038554,0.052064277424177755,-0.1026086506386296,26,11,7,N8 Jalan Raya Bogor,6.0,3.0,45.231455660903514,68.0
11875,2e69ea7a4,0.9843695609352254,0.039950925010987286,-0.1715240248331353,28,11,17,N8 Jalan Raya Bogor,6.0,4.0,54.84064942874324,78.0
11876,2e698ea54,0.9776836787776071,0.20112542090744653,0.06068928502369485,28,11,19,,,,,
11877,2e699ab44,0.9534271386910668,0.30146169509917564,-0.009876112357451103,24,11,12,,,,,
11878,2e6992af4,0.9939471800519789,0.1081976783300276,-0.019033277981235466,29,11,15,Hankam Raya,2.0,3.0,57.60495526496903,63.0
11879,2e69920b4,0.9854125218468891,0.16957098843542312,-0.014416714895838772,27,11,18,Fly Over Simpang Cipendawa,2.0,3.0,60.0896860986547,34.0
11880,2e699a2a4,0.9426084933068961,0.3227309295205199,-0.08563863308416679,25,11,22,,,,,
11881,2e698df24,0.9850088602850078,0.17249686944219278,-0.001541166010963476,26,11,20,Narogong Raya,7.0,4.0,69.36,7.0
11882,2e69e89e4,0.9881950028493549,-0.0883935232724812,-0.12512881917064883,28,11,5,Permata,7.0,3.0,68.73131140538231,80.0
11883,2e699a10c,0.9515746509987721,0.2977872648781923,-0.07634414485034274,25,11,21,,,,,
11884,2e698dad4,0.9875085218034612,0.15496211813430188,0.0285247490589053,23,11,21,,,,,
11885,2e69c418c,0.9605818707741886,-0.003541585903976936,-0.2779746871735715,27,11,10,N9 KS Tubun,6.0,4.0,61.143224149004496,140.0
11886,2e6999e34,0.9530520797494272,0.2859324612922123,-0.09967126398651291,26,11,21,Cibarusah Raya,7.0,3.0,58.71604938271605,33.0
11887,2e698f00c,0.9697643137035136,0.24166201688450265,0.03400949077048721,27,11,11,,,,,
11888,2e69c47cc,0.9623333125914812,-0.03762771098078693,-0.2692559207205161,23,11,19,,,,,
11889,2e698ffcc,0.9619555480648018,0.2731872236348789,-0.0032038086730600333,24,11,23,,,,,
11890,2e68e6084,0.5828160361348586,0.5556210305333898,-0.5929677381216157,26,11,18,,,,,
11891,2e698c194,0.9814162234056613,0.1838372143013957,0.05500977253244962,27,11,15,,,,,
11892,2e68e6604,0.5831784388650094,0.5794924954596915,-0.5692902213712001,28,11,14,Sukajadi,2.0,2.0,24.76990796318527,380.0
11893,2e6992d7c,0.9927689003890795,0.10806941485032986,-0.05225812849849699,23,11,13,,,,,
11894,2e698ebac,0.9770798323967389,0.2040098171314477,0.0607864757783675,28,11,20,,,,,
11895,2e69eb804,0.994009862074724,0.04915807162668361,-0.09761085027871717,23,11,19,,,,,
11896,2e6994074,0.9786384225565921,0.18331688138066524,-0.09306857093999173,25,11,18,,,,,
11897,2e6992afc,0.9938955518008905,0.10819205825582634,-0.021589595660212603,25,11,19,Hankam Raya,2.0,3.0,39.4808743169399,35.0
11898,2e68dd10c,0.51505605035022,0.6343016648515152,-0.5765229075797664,26,11,17,,,,,
11899,2e698d00c,0.9893480819860476,0.14330375595998923,0.025581364277314538,29,11,19,Arah Tol Jagorawi/Tol Serpong,4.0,2.0,44.95454545454546,63.0
11900,2e69851e4,0.9449507873122834,0.3266545919953785,0.019099400153628505,24,11,23,,,,,
11901,2e698d804,0.9891941647804311,0.14626373563085404,-0.01009078805907335,25,11,20,Jalan Jatiasih,2.0,3.0,13.211845102505688,150.0
11902,2e698cfc4,0.989959940931853,0.13743092720808062,0.03304626449281801,25,11,21,KH Noer Ali,7.0,2.0,31.89041095890411,52.0
11903,2e698d86c,0.9883371890558184,0.15210437779786887,-0.007338868030341788,27,11,20,Jalan Jatiasih,2.0,2.0,13.881748071979427,36.0
11904,2e68e8f1c,0.5468876595910045,0.5597539680459915,-0.6225667699482847,24,11,17,Mohammad Toha,4.0,3.0,64.60819927348209,8.0
11905,2e68e7904,0.5448050369071118,0.6095381357064402,-0.575891250914752,24,11,4,,,,,
11906,2e69e9eb4,0.9868773017104698,-0.015283428189900555,-0.16074703167220927,24,11,4,,,,,
11907,2e69851e4,0.9449507873122834,0.3266545919953785,0.019099400153628505,27,11,18,,,,,
11908,2e698d814,0.9887811333644752,0.14918633405451864,-0.007436937127459625,25,11,17,,,,,
11909,2e6984fa4,0.9407815981425126,0.3377097629571441,0.029700178448105484,23,11,18,,,,,
11910,2e698b944,0.9827218329635348,0.163140353531482,0.08742439056930129,24,11,11,Pejuang,2.0,3.0,55.762081784386616,44.0
11911,2e68e62dc,0.5588907095787513,0.5788540423530891,-0.5937753551622431,29,11,16,,,,,
11912,2e698dc2c,0.9839101671367703,0.1782979247393758,0.01142948111354048,23,11,22,Narogong Raya,7.0,4.0,80.37876435889476,49.0
11913,2e69ec7e4,0.9944961247737351,0.049182119412826776,-0.09251257719946034,25,11,8,Jalan Raya Bogor,6.0,4.0,39.4422310756972,74.0
11914,2e698d84c,0.9883613532775422,0.15210809665409625,-0.0022276174837052424,25,11,17,Jalan Jatiasih,2.0,4.0,75.65379825653798,74.0
11915,2e6999e4c,0.9522130057092258,0.28874892467836977,-0.09957133249729543,28,11,15,,,,,
11916,2e698becc,0.9819420007346465,0.16897377693024962,0.08507508391512533,25,11,21,Pejuang,2.0,4.0,86.18387262455059,50.0
11917,2e68e816c,0.5281415868520046,0.5873864610056345,-0.6132239473999059,28,11,16,N11 Soekarno-Hatta,6.0,3.0,12.519319938176194,105.0
11918,2e698cf9c,0.9893662708930642,0.14032618483637865,0.038248449228935624,26,11,6,,,,,
11919,2e69920b4,0.9854125218468891,0.16957098843542312,-0.014416714895838772,25,11,8,Fly Over Simpang Cipendawa,2.0,3.0,60.0896860986547,34.0
11920,2e69e9244,0.9929246997865118,-0.035891308375660354,-0.11319167167662429,24,11,8,Sawangan Raya,7.0,3.0,14.076246334310863,36.0
11921,2e698d564,0.9943769728112922,0.10527609101379852,-0.011462137824366106,28,11,18,,,,,
11922,2e68e667c,0.5800434734073312,0.5763773443581084,-0.5756202966090175,28,11,14,,,,,
11923,2e698a4d4,0.9811672414668136,0.15693591813978855,0.1126142169977897,28,11,15,,,,,
11924,2e69904c4,0.9697329921267774,0.24165421165255188,-0.03494518523961685,26,11,16,,,,,
11925,2e698bb04,0.9822507349163885,0.1571092209490561,0.10247041743349891,23,11,0,,,,,
11926,2e69853d4,0.9488296794471254,0.31549531935081526,0.01359937013218453,27,11,6,,,,,
11927,2e68e6d0c,0.5859917170767304,0.6033396401788049,-0.5409204988779546,28,11,14,Pagermaneuh,2.0,2.0,16.393442622950815,74.0
11928,2e68dd31c,0.5074676812980875,0.6249564389872574,-0.5932166567168433,25,11,7,,,,,
11929,2e68e814c,0.5315160315171533,0.5841473506558105,-0.6134024624682021,29,11,15,N11 Soekarno-Hatta,1.0,3.0,11.654135338345865,126.0
11930,2e698f05c,0.9681319003249041,0.24733690742906525,0.03930747761833583,29,11,10,,,,,
11931,2e68e655c,0.5713594319668216,0.5917681420752925,-0.5686465207203042,28,11,21,,,,,
11932,2e69c8ef4,0.9307109701742574,0.032273732132959865,-0.36432882978362086,28,11,8,,,,,
11933,2e68e8474,0.5289008761580608,0.577828321215433,-0.6215933513162685,28,11,16,Margacinta,2.0,4.0,16.129032258064516,40.0
11934,2e6992384,0.9847273739106044,0.16945308734303335,-0.039970617471323654,27,11,17,Narogong Raya,7.0,2.0,33.18284424379232,140.0
11935,2e6985334,0.9498362071614412,0.31271722804649965,-0.0043720530739137725,25,11,4,,,,,
11936,2e698c224,0.9816794890184117,0.183886528767282,0.04991117488568432,25,11,15,,,,,
11937,2e68e6cac,0.5975778448213794,0.5973256460048261,-0.5348857747253637,28,11,13,Dr Setiabudi,7.0,2.0,15.049073064340238,40.0
11938,2e68e6f94,0.5750952899996675,0.5921206311035472,-0.5644985080952253,28,11,10,,,,,
11939,2e699ab84,0.9524341699274916,0.3042450352220868,-0.017438764211981123,26,11,17,,,,,
11940,2e698e364,0.9730587526179293,0.23031156251602378,0.010641810234503562,26,11,12,Lambang Jaya,2.0,2.0,26.529774127310063,38.0
11941,2e698d86c,0.9883371890558184,0.15210437779786887,-0.007338868030341788,29,11,17,Jalan Jatiasih,2.0,2.0,13.881748071979427,36.0
11942,2e68dd384,0.5148090423416195,0.6226158399656242,-0.5893396013736093,24,11,19,Jenderal AH Nasution,6.0,4.0,68.49501359927471,164.0
11943,2e6992f2c,0.9903467440255298,0.13450647987192318,-0.03348631766103418,29,11,11,Wibawa Mukti 2,2.0,4.0,46.88644688644688,36.0
11944,2e6999e24,0.9536350039713402,0.2830400448871626,-0.10231623620352277,27,11,14,,,,,
11945,2e69e8e04,0.9916338938921289,-0.04463279757404228,-0.12112032804219425,25,11,17,Muhtar Raya,1.0,3.0,41.80845892075838,114.0
11946,2e6989354,0.9737378023319688,0.21534328270596587,0.07390509389159855,28,11,11,,,,,
11947,2e68e8b04,0.5679921444349785,0.5511957191628813,-0.6112022603334093,25,11,0,,,,,
11948,2e68e84f4,0.5300328623967232,0.5722270398436634,-0.6257965960687984,23,11,8,Terusan Buah Batu,7.0,3.0,35.57531962201222,170.0
11949,2e6992d74,0.9928985511911151,0.10808352819161743,-0.049703299450203596,27,11,21,Hankam Raya,2.0,3.0,39.9505766062603,36.0
11950,2e68e793c,0.5445744981758578,0.6056627525661443,-0.5801820801184004,25,11,11,Jenderal Ahmad Yani,6.0,3.0,32.12917350848385,82.0
11951,2e69903dc,0.9656644374793838,0.25889485207431884,-0.021578919274183924,28,11,14,,,,,
11952,2e699ac84,0.9515720596375536,0.3070700269107586,-0.014785597389692174,25,11,18,Arah Jakarta/Bogor (Lewat Jalan Tol),4.0,4.0,84.29772502472798,38.0
11953,2e68e8b84,0.5630120038015058,0.5496070455498632,-0.6172111300498102,24,11,18,KH Wahid Hasyim,7.0,4.0,49.02325581395349,201.0
11954,2e68e863c,0.5442554422708696,0.5738046836373351,-0.6119919922632957,25,11,17,Buah Batu,7.0,4.0,77.54010695187166,114.0
11955,2e69c48d4,0.9587189128837924,-0.05165419427338046,-0.2796245523785191,23,11,13,N9 Raden KH Abdullah bin Nuh,6.0,4.0,23.28042328042328,38.0
11956,2e68e6074,0.5805981745179629,0.5535066574194784,-0.5971064728662094,25,11,16,N11 Soekarno-Hatta,6.0,4.0,91.24792932081722,70.0
11957,2e69e8e7c,0.991164431984841,-0.05340230534579589,-0.12141360118175343,28,11,21,Muchtar Raya,7.0,3.0,33.3695652173913,74.0
11958,2e698d7ac,0.990898538971961,0.1345814233160283,-0.0028153084138395077,27,11,16,Jati Mekar,2.0,2.0,26.351351351351354,38.0
11959,2e68c262c,0.5006160136225524,0.5910583643055188,-0.6324821079597027,23,11,11,,,,,
11960,2e68e84f4,0.5300328623967232,0.5722270398436634,-0.6257965960687984,25,11,17,Terusan Buah Batu,7.0,3.0,35.57531962201222,170.0
11961,2e68ef554,0.5788188031914873,0.5485502622764094,-0.6033750101126636,27,11,15,Gerbang Tol Pasir Koja,2.0,3.0,20.52689352360043,90.0
11962,2e68e6984,0.5981032360291111,0.5804163781959699,-0.5526204366229848,24,11,6,,,,,
11963,2e68e8c1c,0.5559969333523588,0.5524827889785449,-0.6209912865614633,28,11,1,Indrayasa,2.0,4.0,82.54189944134079,35.0
11964,2e698d4ac,0.9950270297309729,0.09940991330176883,0.0062353221322128324,28,11,20,Jatiwaringin Raya,2.0,3.0,39.234002802428776,79.0
11965,2e69c41d4,0.9627546079988374,0.002130184245338684,-0.27036831747097484,29,11,13,N8 Jalan Raya Bogor,6.0,4.0,46.00682593856655,206.0
11966,2e698c494,0.9858425317464066,0.1636584166146718,0.03647499514755106,28,11,15,KH Noer Ali,7.0,3.0,20.965692503176626,92.0
11967,2e69c46cc,0.9616183368773212,-0.02056680752941482,-0.2736186773766419,28,11,16,,,,,
11968,2e698d644,0.9916642571491672,0.12872843552095747,-0.005566954384325026,24,11,5,,,,,
11969,2e69eca2c,0.9933760252450794,0.07561147640602027,-0.08652731998617046,28,11,17,,,,,
11970,2e698c1d4,0.9800136888804647,0.18957055705018475,0.06030069242211398,27,11,18,KH Muchtar Tabrani,2.0,4.0,76.14545454545456,76.0
11971,2e698bec4,0.9814308035614987,0.17187027245573186,0.08517151675662209,24,11,18,,,,,
11972,2e698d074,0.9894095269937627,0.14331265606355328,0.023027603131642347,25,11,20,,,,,
11973,2e69e8f1c,0.9895115919413598,-0.059168276699322696,-0.1317798332299294,24,11,6,,,,,
11974,2e698fb1c,0.9693864515086036,0.24461034897413134,0.02134677507989051,27,11,18,N1 Sultan Hasanudin,6.0,3.0,20.294599018003275,41.0
11975,2e69f2cb4,0.9952724290344339,0.09646890585312703,0.011249098070434472,28,11,14,Jatiwaringin Raya,7.0,3.0,31.2,76.0
11976,2e698a3fc,0.9770593827067634,0.16813357006583005,0.13071367671975687,23,11,9,,,,,
11977,2e6984c84,0.937128997321153,0.3489531401745516,0.0045769358931663714,28,11,9,,,,,
11978,2e6984d24,0.9411964013162124,0.33785866370280127,-0.0009260185575040464,29,11,1,,,,,
11979,2e698d7ac,0.990898538971961,0.1345814233160283,-0.0028153084138395077,27,11,22,Jati Mekar,2.0,2.0,26.351351351351354,38.0
11980,2e698d18c,0.9921744132312242,0.12284388726595705,0.022345314736310046,27,11,19,,,,,
11981,2e69e89ec,0.9884635914793999,-0.08548041485016536,-0.12503130406698018,23,11,17,,,,,
11982,2e69c5c94,0.9521096159218672,-0.014744993038784852,-0.30540115332035156,29,11,6,N9 Jalak Harupat,6.0,3.0,65.63607085346217,46.0
11983,2e69eec04,0.996602392765738,-0.021315036131618722,-0.07955714907105245,27,11,18,,,,,
11984,2e698d854,0.9879082756733079,0.15502484843488776,-0.0021296065203646273,29,11,12,,,,,
11985,2e69ec40c,0.9969349732680324,0.028681955220481534,-0.07278739258826165,29,11,17,,,,,
11986,2e698a3c4,0.9763503612987249,0.17395269695157156,0.12837613179685728,28,11,12,,,,,
11987,2e699a13c,0.9519347856125604,0.29789996596949964,-0.07124446796867409,28,11,16,,,,,
11988,2e699019c,0.9642153776005437,0.26462034425611825,-0.0162720313548862,26,11,22,Jalan Jawa,2.0,4.0,85.2545502505935,62.0
11989,2e6993b6c,0.9848355483512277,0.1634912486312411,-0.05804786236145609,28,11,13,Narogong Raya,7.0,3.0,50.651000317561135,36.0
11990,2e698c154,0.9841829217182705,0.1693593973458362,0.05197471624495614,26,11,17,,,,,
11991,2e6984e2c,0.9438751223757545,0.32940731700653986,0.02430170493416957,29,11,21,N1 RE Martadinata,6.0,4.0,63.99769585253456,30.0
11992,2e68e89a4,0.5578957096500445,0.5643005631357745,-0.608536976361109,28,11,15,,,,,
11993,2e69c48b4,0.9590632543708286,-0.04600134401689398,-0.2794307614853362,28,11,17,,,,,
11994,2e699281c,0.9900091043091863,0.14041736073697644,-0.012842826347208994,23,11,20,Exit 41; Jati Asih/Cikunir/Jati Mekar,4.0,3.0,51.35467980295566,46.0
11995,2e698c52c,0.9874333253841954,0.15495031813850615,0.03107775457599151,23,11,9,,,,,
11996,2e698eafc,0.9775287806831208,0.20109355585218625,0.0632365774761318,24,11,17,,,,,
11997,2e6992af4,0.9939471800519789,0.1081976783300276,-0.019033277981235466,28,11,10,Hankam Raya,2.0,3.0,57.60495526496903,63.0
11998,2e698d874,0.9883154224814965,0.15210102793784067,-0.009894593749785394,24,11,16,Jalan Jatiasih,2.0,3.0,31.421744324970124,37.0
11999,2e68e86fc,0.5403526854248611,0.5799162207704264,-0.6096852895072074,27,11,18,,,,,
12000,2e69eeebc,0.9969221624415913,-0.024263791268053978,-0.07454844375358803,25,11,19,Krukut Raya,1.0,3.0,25.27272727272727,138.0
12001,2e6984e2c,0.9438751223757545,0.32940731700653986,0.02430170493416957,29,11,19,N1 RE Martadinata,6.0,4.0,63.99769585253456,30.0
12002,2e68e664c,0.5860576336875445,0.5721039736241833,-0.5737887183972648,27,11,1,Dr Djundjunan,6.0,2.0,17.66398158803221,37.0
12003,2e69c8bfc,0.9345490717191705,0.024128025115594483,-0.35501531087103533,29,11,14,N9 Jalan Raya Tajur,6.0,3.0,30.214917825537302,68.0
12004,2e69eadf4,0.9874431495019342,0.07809114712574726,-0.1373237024052503,28,11,18,Leuwinanggung,2.0,4.0,81.8468823993686,84.0
12005,2e698bec4,0.9814308035614987,0.17187027245573186,0.08517151675662209,24,11,16,,,,,
12006,2e68e89fc,0.5644378380857634,0.5641996255147708,-0.6025684272396472,27,11,17,,,,,
12007,2e6992b74,0.9937016642433487,0.1081709523218249,-0.029258290342886507,28,11,11,,,,,
12008,2e68e81c4,0.5223727110649873,0.594990093053529,-0.6108302054603784,23,11,13,N11 Soekarno-Hatta,6.0,2.0,31.18811881188119,4.0
12009,2e698e47c,0.9743746984916184,0.22455504955382255,0.012999102247775422,26,11,19,,,,,
12010,2e69e924c,0.9930373692322654,-0.03296309382693421,-0.11309384489713983,29,11,16,Sawangan Raya,7.0,3.0,18.75901875901876,80.0
12011,2e69ef06c,0.9967439253088107,-0.05075538278888754,-0.06265331976788974,24,11,20,,,,,
12012,2e68e845c,0.5311263839430949,0.5734076130531358,-0.6237855990420407,24,11,15,Terusan Buah Batu,1.0,3.0,19.81460023174972,72.0
12013,2e68e6b64,0.597340910773454,0.5935654543366949,-0.5393179838781694,27,11,14,Dr Setiabudi,7.0,4.0,14.008438818565402,40.0
12014,2e698d014,0.9897692107710472,0.14038333557767566,0.025483887100363794,28,11,17,,,,,
12015,2e69e9eb4,0.9868773017104698,-0.015283428189900555,-0.16074703167220927,24,11,5,,,,,
12016,2e69920cc,0.9853729890508587,0.16956418558367334,-0.01697231322836814,27,11,19,Narogong Raya,7.0,3.0,59.546539379474936,114.0
