s2parent,s2token_15,date,hour,Type,SubType,N_Alerts,Road_Type,Reliability
2e69c5bf,2e69c5bfc,2020-10-21,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},158,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-21,19,{'JAM'},{'JAM_HEAVY_TRAFFIC'},45,{2},5.355555555555555
2e69c5bf,2e69c5bfc,2020-10-24,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-24,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},15,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-24,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},6,{2},6.0
2e69c5bf,2e69c5bfc,2020-10-25,14,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",69,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-26,16,{'JAM'},{'JAM'},31,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-28,14,{'JAM'},{'JAM'},31,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-29,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-29,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},25,{2},5.0
2e69c5bf,2e69c5bfc,2020-10-30,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-01,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-02,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},61,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-07,11,{'JAM'},{'JAM_MODERATE_TRAFFIC'},32,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-07,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-07,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},63,{2},5.4603174603174605
2e69c5bf,2e69c5bfc,2020-11-08,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.935483870967742
2e69c5bf,2e69c5bfc,2020-11-09,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},31,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-11,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-12,8,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-13,8,{'JAM'},{'JAM_HEAVY_TRAFFIC'},93,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-15,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-15,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},7,{2},5.0
2e69c5bf,2e69c5bfc,2020-11-22,13,"{'JAM', 'WEATHERHAZARD'}","{'JAM_STAND_STILL_TRAFFIC', 'HAZARD_ON_ROAD_CONSTRUCTION'}",12,{2},6.0
2e69c5c1,2e69c5c04,2020-09-25,13,{'JAM'},{'JAM_HEAVY_TRAFFIC'},8,{2},5.0
2e69c5c1,2e69c5c04,2020-09-25,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c04,2020-09-27,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e69c5c1,2e69c5c04,2020-09-28,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c04,2020-10-09,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},7,{2},6.0
2e69c5c1,2e69c5c04,2020-10-10,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{2},6.0
2e69c5c1,2e69c5c04,2020-10-15,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.580645161290323
2e69c5c1,2e69c5c04,2020-10-15,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},139,{2},6.784172661870503
2e69c5c1,2e69c5c04,2020-10-15,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{2},5.0
2e69c5c1,2e69c5c04,2020-10-16,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},33,{2},5.0
2e69c5c1,2e69c5c04,2020-10-20,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},5.0
2e69c5c1,2e69c5c04,2020-10-20,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{2},5.0
2e69c5c1,2e69c5c04,2020-10-20,19,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",94,{2},5.0
2e69c5c1,2e69c5c04,2020-10-23,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},35,{2},5.485714285714286
2e69c5c1,2e69c5c04,2020-10-27,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},34,{2},5.0
2e69c5c1,2e69c5c04,2020-10-28,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},10,{2},5.0
2e69c5c1,2e69c5c04,2020-10-29,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{2},5.516129032258065
2e69c5c1,2e69c5c04,2020-10-31,13,{'JAM'},"{'JAM_MODERATE_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",63,{2},5.0
2e69c5c1,2e69c5c04,2020-11-02,16,{'JAM'},{'JAM_MODERATE_TRAFFIC'},31,{2},5.0
2e69c5c1,2e69c5c04,2020-11-05,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},6,{2},5.0
2e69c5c1,2e69c5c04,2020-11-06,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},6,{2},5.0
2e69c5c1,2e69c5c04,2020-11-07,16,{'JAM'},{'JAM_MODERATE_TRAFFIC'},34,{2},5.0
2e69c5c1,2e69c5c04,2020-11-09,17,{'JAM'},"{'JAM_MODERATE_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",62,{2},5.0
2e69c5c1,2e69c5c04,2020-11-21,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c0c,2020-09-07,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{2},5.0
2e69c5c1,2e69c5c0c,2020-09-13,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c0c,2020-09-15,13,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_CONSTRUCTION'},306,"{2, 6}",5.428104575163399
2e69c5c1,2e69c5c0c,2020-09-15,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e69c5c1,2e69c5c0c,2020-09-24,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{6},5.0
2e69c5c1,2e69c5c0c,2020-09-24,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{6},5.0
2e69c5c1,2e69c5c0c,2020-09-25,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{6},5.0
2e69c5c1,2e69c5c0c,2020-09-25,17,{'JAM'},"{'JAM_MODERATE_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",37,"{2, 6}",5.0
2e69c5c1,2e69c5c0c,2020-09-25,18,{'JAM'},{'JAM_HEAVY_TRAFFIC'},26,{6},5.0
2e69c5c1,2e69c5c0c,2020-10-08,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{6},5.0
2e69c5c1,2e69c5c0c,2020-10-09,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},1,{2},5.0
2e69c5c1,2e69c5c0c,2020-10-15,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},216,"{20, 6}",5.657407407407407
2e69c5c1,2e69c5c0c,2020-10-15,18,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},30,{6},5.9
2e69c5c1,2e69c5c0c,2020-10-16,16,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},36,{6},5.444444444444445
2e69c5c1,2e69c5c0c,2020-10-20,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.0
2e69c5c1,2e69c5c0c,2020-10-20,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},158,"{2, 6}",5.436708860759493
2e69c5c1,2e69c5c0c,2020-10-20,13,{'JAM'},"{'JAM', 'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",160,"{22, 6}",6.475
2e69c5c1,2e69c5c0c,2020-10-20,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},94,"{2, 6}",5.0
2e69c5c1,2e69c5c0c,2020-10-20,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},103,"{20, 6}",5.252427184466019
2e69c5c1,2e69c5c0c,2020-10-20,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},73,{6},6.287671232876712
2e69c5c1,2e69c5c0c,2020-10-20,17,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",95,{6},5.568421052631579
2e69c5c1,2e69c5c0c,2020-10-20,18,"{'JAM', 'WEATHERHAZARD', 'ACCIDENT'}","{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'JAM_STAND_STILL_TRAFFIC', 'ACCIDENT_MAJOR'}",141,{6},5.74468085106383
2e69c5c1,2e69c5c0c,2020-10-21,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},7,{2},5.0
2e69c5c1,2e69c5c0c,2020-10-23,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{6},5.0
2e69c5c1,2e69c5c0c,2020-10-30,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{6},5.0
2e69c5c1,2e69c5c0c,2020-10-31,13,{'JAM'},{'JAM_MODERATE_TRAFFIC'},5,{2},5.0
2e69c5c1,2e69c5c0c,2020-10-31,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{6},5.0
2e69c5c1,2e69c5c0c,2020-10-31,18,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_CAR_STOPPED'},8,{6},5.625
2e69c5c1,2e69c5c0c,2020-11-02,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.774193548387097
2e69c5c1,2e69c5c0c,2020-11-02,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{6},5.0
2e69c5c1,2e69c5c0c,2020-11-07,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{2},5.0
2e69c5c1,2e69c5c0c,2020-11-10,19,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},31,{6},5.67741935483871
2e69c5c1,2e69c5c0c,2020-11-13,19,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'JAM_MODERATE_TRAFFIC'}",65,{6},5.3538461538461535
2e69c5c1,2e69c5c0c,2020-11-14,19,{'JAM'},{'JAM_MODERATE_TRAFFIC'},6,{2},5.0
2e69c5c1,2e69c5c0c,2020-11-15,11,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{6},5.0
2e69c5c1,2e69c5c0c,2020-11-15,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},19,{6},5.0
2e69c5c1,2e69c5c0c,2020-11-19,18,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},25,{6},5.76
2e69c5c1,2e69c5c0c,2020-11-22,18,{'JAM'},{'JAM_MODERATE_TRAFFIC'},26,{6},5.0
2e69c5c1,2e69c5c14,2020-09-03,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{2},5.0
2e69c5c1,2e69c5c14,2020-09-11,13,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_CONSTRUCTION'},33,{6},7.303030303030303
2e69c5c1,2e69c5c14,2020-09-12,15,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},5.0
2e69c5c1,2e69c5c14,2020-09-17,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{2},5.0
2e69c5c1,2e69c5c14,2020-09-19,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},29,{2},5.0
2e69c5c1,2e69c5c14,2020-09-24,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{6},5.967741935483871
2e69c5c1,2e69c5c14,2020-09-25,8,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_ROAD_CAR_STOPPED', 'JAM_STAND_STILL_TRAFFIC'}",64,{2},5.0
2e69c5c1,2e69c5c14,2020-09-29,13,{'JAM'},{'JAM_MODERATE_TRAFFIC'},7,{6},5.0
2e69c5c1,2e69c5c14,2020-09-30,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{2},5.870967741935484
2e69c5c1,2e69c5c14,2020-10-03,13,{'JAM'},{'JAM_HEAVY_TRAFFIC'},46,{2},6.326086956521739
2e69c5c1,2e69c5c14,2020-10-03,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},6.0
2e69c5c1,2e69c5c14,2020-10-03,17,{'JAM'},{'JAM_MODERATE_TRAFFIC'},6,{2},5.0
2e69c5c1,2e69c5c14,2020-10-03,21,{'JAM'},{'JAM'},27,{2},5.0
2e69c5c1,2e69c5c14,2020-10-07,13,{'JAM'},{'JAM_HEAVY_TRAFFIC'},10,{6},5.0
2e69c5c1,2e69c5c14,2020-10-10,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.0
2e69c5c1,2e69c5c14,2020-10-14,14,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_ROAD_CAR_STOPPED', 'JAM_STAND_STILL_TRAFFIC'}",67,{2},5.0
2e69c5c1,2e69c5c14,2020-10-15,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},78,{6},8.705128205128204
2e69c5c1,2e69c5c14,2020-10-16,12,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c14,2020-10-20,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},46,{6},5.413043478260869
2e69c5c1,2e69c5c14,2020-10-20,12,{'JAM'},"{'JAM', 'JAM_STAND_STILL_TRAFFIC'}",173,{6},5.341040462427745
2e69c5c1,2e69c5c14,2020-10-20,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},15,{6},5.0
2e69c5c1,2e69c5c14,2020-10-20,17,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_MODERATE_TRAFFIC'}",88,{6},6.306818181818182
2e69c5c1,2e69c5c14,2020-10-20,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{6},5.0
2e69c5c1,2e69c5c14,2020-10-20,19,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},27,{6},5.0
2e69c5c1,2e69c5c14,2020-10-26,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},5,{2},6.0
2e69c5c1,2e69c5c14,2020-10-29,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.0
2e69c5c1,2e69c5c14,2020-10-30,9,{'JAM'},{'JAM_MODERATE_TRAFFIC'},31,{6},5.0
2e69c5c1,2e69c5c14,2020-10-30,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c14,2020-10-30,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{2},5.0
2e69c5c1,2e69c5c14,2020-11-02,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},43,{6},5.3023255813953485
2e69c5c1,2e69c5c14,2020-11-06,7,{'JAM'},{'JAM_MODERATE_TRAFFIC'},29,{2},5.620689655172414
2e69c5c1,2e69c5c14,2020-11-07,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},92,{2},5.315217391304348
2e69c5c1,2e69c5c14,2020-11-09,19,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},9,{6},5.444444444444445
2e69c5c1,2e69c5c14,2020-11-17,15,{'JAM'},{'JAM_MODERATE_TRAFFIC'},33,{6},5.0
2e69c5c1,2e69c5c14,2020-11-18,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{6},5.0
2e69c5c1,2e69c5c14,2020-11-18,18,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},11,{6},5.0
2e69c5c1,2e69c5c14,2020-11-21,8,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{22},5.0
2e69c5c1,2e69c5c14,2020-11-21,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},34,{22},5.0
2e69c5c1,2e69c5c1c,2020-09-10,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},31,{22},5.0
2e69c5c1,2e69c5c1c,2020-09-19,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},28,{2},5.0
2e69c5c3,2e69c5c24,2020-10-04,15,{'JAM'},{'JAM_HEAVY_TRAFFIC'},45,{2},7.155555555555556
2e69c5c3,2e69c5c24,2020-10-10,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},6.366666666666666
2e69c5c3,2e69c5c24,2020-10-14,14,{'WEATHERHAZARD'},{'HAZARD_ON_ROAD_CAR_STOPPED'},59,{2},6.11864406779661
2e69c5c3,2e69c5c24,2020-10-29,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},5.0
2e69c5c3,2e69c5c24,2020-10-30,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{2},5.0
2e69c5c3,2e69c5c24,2020-10-30,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{2},6.90625
2e69c5c3,2e69c5c24,2020-10-31,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{2},7.333333333333333
2e69c5c3,2e69c5c24,2020-11-08,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},35,{2},6.428571428571429
2e69c5c3,2e69c5c24,2020-11-15,15,{'JAM'},{'JAM'},31,{2},5.0
2e69c5c3,2e69c5c34,2020-09-12,11,{'WEATHERHAZARD'},{'WEATHERHAZARD'},6,{6},5.5
2e69c5c3,2e69c5c34,2020-09-21,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},39,{1},5.0
2e69c5c3,2e69c5c34,2020-09-24,15,{'JAM'},{'JAM'},36,{6},5.0
2e69c5c3,2e69c5c34,2020-10-06,15,{'JAM'},{'JAM'},32,{6},5.0
2e69c5c3,2e69c5c34,2020-10-26,19,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},25,{6},6.04
2e69c5c3,2e69c5c34,2020-10-27,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},94,{1},6.159574468085107
2e69c5c3,2e69c5c34,2020-11-02,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},6,{6},5.0
2e69c5c3,2e69c5c34,2020-11-11,19,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'JAM_MODERATE_TRAFFIC'}",53,{1},5.471698113207547
2e69c5c3,2e69c5c34,2020-11-15,11,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.0
2e69c5c3,2e69c5c34,2020-11-15,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},24,{6},5.0
2e69c5c3,2e69c5c34,2020-11-19,18,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},22,{6},5.136363636363637
2e69c5c3,2e69c5c34,2020-11-21,11,{'JAM'},{'JAM_HEAVY_TRAFFIC'},6,{6},5.0
2e69c5c3,2e69c5c3c,2020-09-24,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{6},5.0
2e69c5c3,2e69c5c3c,2020-10-15,17,{'WEATHERHAZARD'},{'HAZARD_WEATHER_FOG'},14,{6},5.857142857142857
2e69c5c3,2e69c5c3c,2020-10-28,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{6},5.0
2e69c5c3,2e69c5c3c,2020-10-31,9,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{6},5.0
2e69c5c3,2e69c5c3c,2020-11-10,19,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},30,{6},5.8
2e69c5c3,2e69c5c3c,2020-11-19,14,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{6},5.0
2e69c5c3,2e69c5c3c,2020-11-19,18,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},24,{6},5.375
2e69c5c5,2e69c5c44,2020-09-03,11,{'JAM'},{'JAM_HEAVY_TRAFFIC'},29,{6},5.0
2e69c5c5,2e69c5c44,2020-09-30,21,{'ACCIDENT'},{'ACCIDENT_MINOR'},6,{6},5.833333333333333
2e69c5c5,2e69c5c44,2020-10-14,15,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},37,{6},5.972972972972973
2e69c5c5,2e69c5c44,2020-10-15,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.0
2e69c5c5,2e69c5c44,2020-10-15,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},48,{6},6.75
2e69c5c5,2e69c5c44,2020-10-16,16,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'JAM_MODERATE_TRAFFIC'}",65,{6},5.061538461538461
2e69c5c5,2e69c5c44,2020-10-25,15,{'JAM'},{'JAM_MODERATE_TRAFFIC'},32,{6},5.0
2e69c5c5,2e69c5c44,2020-10-26,19,{'JAM'},{'JAM_MODERATE_TRAFFIC'},11,{6},5.0
2e69c5c5,2e69c5c44,2020-10-29,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},42,{6},5.428571428571429
2e69c5c5,2e69c5c44,2020-10-31,8,{'JAM'},{'JAM_MODERATE_TRAFFIC'},34,{6},5.0
2e69c5c5,2e69c5c44,2020-11-06,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{6},5.0
2e69c5c5,2e69c5c44,2020-11-09,19,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},33,{6},6.03030303030303
2e69c5c5,2e69c5c44,2020-11-13,19,"{'JAM', 'WEATHERHAZARD'}","{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'JAM_MODERATE_TRAFFIC'}",56,{6},5.053571428571429
2e69c5c5,2e69c5c44,2020-11-14,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},42,{6},6.357142857142857
2e69c5c5,2e69c5c44,2020-11-14,18,{'JAM'},{'JAM_MODERATE_TRAFFIC'},30,{6},5.0
2e69c5c5,2e69c5c44,2020-11-19,18,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},6,{6},5.166666666666667
2e69c5c5,2e69c5c44,2020-11-20,20,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},31,{6},5.709677419354839
2e69c5c5,2e69c5c44,2020-11-21,13,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{6},5.7
2e69c5c5,2e69c5c4c,2020-09-05,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{6},5.9375
2e69c5c5,2e69c5c4c,2020-09-05,15,{'JAM'},{'JAM_HEAVY_TRAFFIC'},33,{6},6.393939393939394
2e69c5c5,2e69c5c4c,2020-09-11,10,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{6},5.0
2e69c5c5,2e69c5c4c,2020-09-19,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},33,{6},5.0
2e69c5c5,2e69c5c4c,2020-09-19,16,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{6},5.0
2e69c5c5,2e69c5c4c,2020-09-26,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},6,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-02,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{6},5.966666666666667
2e69c5c5,2e69c5c4c,2020-10-03,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},60,{6},5.266666666666667
2e69c5c5,2e69c5c4c,2020-10-03,15,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-03,16,{'JAM'},{'JAM_HEAVY_TRAFFIC'},34,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-04,15,{'JAM'},{'JAM_HEAVY_TRAFFIC'},32,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-05,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},5,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-10,13,{'JAM'},{'JAM'},30,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-11,11,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-12,17,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-13,15,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},30,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-13,19,{'WEATHERHAZARD'},{'HAZARD_ON_SHOULDER_CAR_STOPPED'},37,{6},7.324324324324325
2e69c5c5,2e69c5c4c,2020-10-15,17,"{'JAM', 'WEATHERHAZARD'}","{'JAM_STAND_STILL_TRAFFIC', 'JAM_MODERATE_TRAFFIC', 'HAZARD_WEATHER_FOG'}",172,{6},6.133720930232558
2e69c5c5,2e69c5c4c,2020-10-17,14,{'JAM'},{'JAM_HEAVY_TRAFFIC'},30,{6},5.666666666666667
2e69c5c5,2e69c5c4c,2020-10-21,10,{'JAM'},{'JAM_HEAVY_TRAFFIC'},41,{6},5.2682926829268295
2e69c5c5,2e69c5c4c,2020-10-23,13,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},30,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-24,15,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},46,{6},5.3478260869565215
2e69c5c5,2e69c5c4c,2020-10-25,12,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},32,{6},6.5
2e69c5c5,2e69c5c4c,2020-10-25,14,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},33,{6},5.454545454545454
2e69c5c5,2e69c5c4c,2020-10-25,21,{'WEATHERHAZARD'},"{'HAZARD_ON_SHOULDER_CAR_STOPPED', 'HAZARD_ON_ROAD_CAR_STOPPED'}",69,{6},5.246376811594203
2e69c5c5,2e69c5c4c,2020-10-27,17,{'JAM'},{'JAM_HEAVY_TRAFFIC'},31,{6},6.0
2e69c5c5,2e69c5c4c,2020-10-28,10,{'JAM'},{'JAM_MODERATE_TRAFFIC'},31,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-29,9,{'JAM'},{'JAM_STAND_STILL_TRAFFIC'},21,{6},5.0
2e69c5c5,2e69c5c4c,2020-10-29,11,{'JAM'},"{'JAM_STAND_STILL_TRAFFIC', 'JAM_HEAVY_TRAFFIC'}",78,{6},5.756410256410256
2e69c5c5,2e69c5c4c,2020-10-29,12,{'JAM'},{'JAM_MODERATE_TRAFFIC'},31,{6},5.0
